epoch,hoe,shannon,kolmogorov
13340.000000,0.445671,6.235527,5.789856
13360.000000,0.441954,6.237013,5.795059
13380.000000,0.443254,6.238862,5.795609
13400.000000,0.437597,6.234548,5.796951
13420.000000,0.444300,6.236796,5.792496
13440.000000,0.435981,6.224052,5.788071
13460.000000,0.440787,6.233130,5.792343
13480.000000,0.445322,6.233713,5.788391
13500.000000,0.444838,6.219862,5.775024
13520.000000,0.438828,6.215698,5.776871
13540.000000,0.434017,6.211116,5.777100
13560.000000,0.436904,6.203720,5.766815
13580.000000,0.436473,6.199794,5.763321
13600.000000,0.438741,6.206472,5.767731
13620.000000,0.444090,6.217909,5.773819
13640.000000,0.449422,6.219503,5.770081
13660.000000,0.455052,6.221882,5.766830
13680.000000,0.461941,6.223400,5.761459
13700.000000,0.451275,6.230084,5.778809
13720.000000,0.454676,6.235422,5.780746
13740.000000,0.447025,6.220859,5.773834
13760.000000,0.448281,6.224008,5.775726
13780.000000,0.449525,6.227357,5.777832
13800.000000,0.465280,6.228312,5.763031
13820.000000,0.461730,6.221633,5.759903
13840.000000,0.454374,6.225843,5.771469
13860.000000,0.452485,6.226945,5.774460
13880.000000,0.449453,6.225408,5.775955
13900.000000,0.439334,6.226657,5.787323
13920.000000,0.434264,6.230543,5.796280
13940.000000,0.436564,6.238307,5.801743
13960.000000,0.433862,6.239191,5.805328
13980.000000,0.436972,6.243872,5.806900
14000.000000,0.433240,6.251431,5.818192
14020.000000,0.431576,6.250713,5.819138
14040.000000,0.430370,6.248409,5.818039
14060.000000,0.444159,6.246985,5.802826
14080.000000,0.439861,6.236461,5.796600
14100.000000,0.437124,6.221502,5.784378
14120.000000,0.425581,6.203581,5.778000
14140.000000,0.428278,6.189539,5.761261
14160.000000,0.430900,6.183784,5.752884
14180.000000,0.421345,6.177250,5.755905
14200.000000,0.420998,6.175408,5.754410
14220.000000,0.424079,6.189811,5.765732
14240.000000,0.427158,6.191791,5.764633
14260.000000,0.426156,6.193307,5.767151
14280.000000,0.428722,6.192607,5.763885
14300.000000,0.431144,6.197013,5.765869
14320.000000,0.428246,6.190316,5.762070
14340.000000,0.431755,6.207619,5.775864
14360.000000,0.434917,6.215999,5.781082
14380.000000,0.440421,6.225775,5.785355
14400.000000,0.433554,6.216238,5.782684
14420.000000,0.429192,6.212883,5.783691
14440.000000,0.416556,6.223456,5.806900
14460.000000,0.412462,6.233263,5.820801
14480.000000,0.401669,6.228421,5.826752
14500.000000,0.404010,6.231632,5.827621
14520.000000,0.410376,6.228125,5.817749
14540.000000,0.421962,6.226055,5.804092
14560.000000,0.429645,6.229449,5.799805
14580.000000,0.428955,6.228378,5.799423
14600.000000,0.427545,6.228418,5.800873
14620.000000,0.441851,6.241778,5.799927
14640.000000,0.443693,6.247328,5.803635
14660.000000,0.434400,6.239347,5.804947
14680.000000,0.437223,6.246168,5.808945
14700.000000,0.429070,6.257546,5.828476
14720.000000,0.423263,6.264297,5.841034
14740.000000,0.432338,6.261623,5.829285
14760.000000,0.428852,6.255818,5.826965
14780.000000,0.426553,6.256433,5.829880
14800.000000,0.431311,6.252158,5.820847
14820.000000,0.451264,6.247270,5.796005
14840.000000,0.455403,6.253788,5.798386
14860.000000,0.446948,6.257633,5.810684
14880.000000,0.447288,6.254585,5.807297
14900.000000,0.446562,6.256391,5.809830
14920.000000,0.442746,6.247785,5.805038
14940.000000,0.448571,6.249718,5.801147
14960.000000,0.446737,6.244665,5.797928
14980.000000,0.448591,6.251875,5.803284
15000.000000,0.441153,6.246985,5.805832
15020.000000,0.435241,6.246200,5.810959
15040.000000,0.427957,6.245676,5.817719
15060.000000,0.419785,6.254319,5.834534
15080.000000,0.419556,6.259034,5.839478
15100.000000,0.416146,6.264138,5.847992
15120.000000,0.415369,6.272364,5.856995
15140.000000,0.418056,6.277370,5.859314
15160.000000,0.414792,6.274121,5.859329
15180.000000,0.413867,6.272418,5.858551
15200.000000,0.408158,6.270447,5.862289
15220.000000,0.414815,6.273809,5.858994
15240.000000,0.424603,6.274350,5.849747
15260.000000,0.429863,6.268791,5.838928
15280.000000,0.429128,6.267217,5.838089
15300.000000,0.426325,6.256357,5.830032
15320.000000,0.426943,6.249544,5.822601
15340.000000,0.437469,6.244461,5.806992
15360.000000,0.430505,6.240594,5.810089
15380.000000,0.428088,6.240924,5.812836
15400.000000,0.433936,6.240989,5.807053
15420.000000,0.433751,6.241109,5.807358
15440.000000,0.444676,6.246800,5.802124
15460.000000,0.442776,6.243099,5.800323
15480.000000,0.445268,6.230211,5.784943
15500.000000,0.442420,6.215766,5.773346
15520.000000,0.434860,6.215942,5.781082
15540.000000,0.432894,6.220217,5.787323
15560.000000,0.430543,6.219194,5.788651
15580.000000,0.439447,6.227167,5.787720
15600.000000,0.442513,6.226906,5.784393
15620.000000,0.436279,6.238403,5.802124
15640.000000,0.421195,6.230857,5.809662
15660.000000,0.418733,6.240328,5.821594
15680.000000,0.416327,6.238196,5.821869
15700.000000,0.423867,6.243264,5.819397
15720.000000,0.424912,6.234467,5.809555
15740.000000,0.422498,6.230832,5.808334
15760.000000,0.427242,6.222362,5.795120
15780.000000,0.430966,6.218625,5.787659
15800.000000,0.435749,6.212864,5.777115
15820.000000,0.434599,6.209104,5.774506
15840.000000,0.431928,6.211118,5.779190
15860.000000,0.437848,6.218136,5.780289
15880.000000,0.416986,6.202814,5.785828
15900.000000,0.411861,6.205699,5.793839
15920.000000,0.405719,6.203799,5.798080
15940.000000,0.391201,6.200848,5.809647
15960.000000,0.372492,6.186335,5.813843
15980.000000,0.377784,6.190147,5.812363
16000.000000,0.382847,6.188984,5.806137
